,step,episode reward,accuracy,100 eps mean,time
3854,317506.0,8.0,98.67,74.0,39060.070000
3855,317657.0,149.0,98.67,75.2,39078.540000
3856,317695.0,36.0,98.67,75.0,39083.280000
3857,317723.0,26.0,98.67,72.2,39086.760000
3858,317768.0,43.0,98.67,72.6,39092.230000
3859,317785.0,15.0,98.67,72.0,39094.360000
3860,317852.0,65.0,98.67,71.8,39102.540000
3861,317934.0,80.0,98.67,70.3,39112.760000
3862,317946.0,10.0,98.67,70.0,39114.320000
3863,318116.0,168.0,98.67,71.3,39135.290000
3864,318391.0,273.0,98.67,73.2,39168.800000
3865,318425.0,32.0,98.67,71.8,39173.000000
3866,318526.0,99.0,98.67,71.5,39185.440000
3867,318887.0,359.0,98.67,74.0,39229.870000
3868,319254.0,365.0,98.68,77.5,39274.750000
3869,319536.0,280.0,98.68,80.1,39309.230000
3870,319635.0,97.0,98.68,81.0,39321.420000
3871,319937.0,300.0,98.68,82.2,39358.510000
3872,319986.0,47.0,98.68,82.2,39364.500000
3873,320045.0,57.0,98.68,82.5,39371.890000
3874,320085.0,38.0,98.68,82.9,39376.930000
3875,320112.0,25.0,98.68,82.1,39380.290000
3876,320128.0,14.0,98.68,79.8,39382.300000
3877,320163.0,33.0,98.68,79.3,39386.630000
3878,320175.0,10.0,98.68,76.8,39388.160000
3879,320194.0,17.0,98.68,74.5,39390.540000
3880,320216.0,20.0,98.68,74.3,39393.310000
3881,320362.0,144.0,98.68,75.2,39411.470000
3882,320417.0,53.0,98.68,75.5,39418.260000
3883,320502.0,83.0,98.68,75.5,39428.760000
3884,320510.0,6.0,98.68,75.0,39429.820000
3885,320561.0,49.0,98.68,75.4,39436.160000
3886,320598.0,35.0,98.68,75.3,39440.800000
3887,320773.0,173.0,98.68,76.9,39462.140000
3888,320795.0,20.0,98.68,76.6,39464.940000
3889,320809.0,12.0,98.67,75.4,39466.770000
3890,320840.0,29.0,98.67,74.6,39470.630000
3891,320850.0,8.0,98.67,72.0,39471.920000
3892,320877.0,25.0,98.67,70.0,39475.290000
3893,321009.0,130.0,98.67,70.4,39491.580000
3894,321134.0,123.0,98.67,71.1,39507.120000
3895,321211.0,75.0,98.67,70.6,39516.660000
3896,321228.0,15.0,98.67,70.6,39518.820000
3897,321250.0,20.0,98.67,70.2,39521.570000
3898,321263.0,11.0,98.67,69.8,39523.230000
3899,321350.0,85.0,98.67,69.8,39533.920000
3900,321412.0,60.0,98.67,70.2,39541.600000
3901,321500.0,86.0,98.67,69.6,39552.550000
3902,321539.0,37.0,98.67,69.0,39557.490000
3903,321583.0,42.0,98.67,69.4,39562.950000
3904,321608.0,23.0,98.67,69.3,39566.080000
3905,321669.0,59.0,98.67,68.4,39573.600000
3906,321680.0,9.0,98.67,66.5,39575.020000
3907,321736.0,54.0,98.67,66.8,39581.940000
3908,321752.0,14.0,98.67,66.7,39583.990000
3909,321810.0,56.0,98.67,66.5,39591.210000
3910,321904.0,92.0,98.67,64.3,39602.810000
3911,321983.0,77.0,98.67,64.4,39612.420000
3912,322084.0,99.0,98.67,64.9,39624.880000
3913,322104.0,18.0,98.67,64.6,39627.380000
3914,322174.0,68.0,98.67,64.8,39635.910000
3915,322303.0,127.0,98.67,66.0,39651.800000
3916,322368.0,63.0,98.67,66.2,39659.860000
3917,322413.0,43.0,98.67,66.0,39665.450000
3918,322557.0,142.0,98.67,67.1,39683.210000
3919,322584.0,25.0,98.67,67.2,39686.580000
3920,322636.0,50.0,98.67,67.6,39692.970000
3921,322661.0,23.0,98.67,67.5,39696.130000
3922,322684.0,21.0,98.67,67.0,39699.020000
3923,322695.0,9.0,98.67,67.0,39700.430000
3924,322774.0,77.0,98.67,67.6,39710.340000
3925,322783.0,7.0,98.67,67.6,39711.520000
3926,322827.0,42.0,98.67,67.5,39717.010000
3927,323255.0,426.0,98.67,71.0,39769.830000
3928,323265.0,8.0,98.67,70.3,39771.100000
3929,323392.0,125.0,98.67,70.8,39786.690000
3930,323401.0,7.0,98.67,70.3,39787.850000
3931,323478.0,75.0,98.67,70.4,39797.450000
3932,323515.0,35.0,98.67,68.6,39802.100000
3933,323557.0,40.0,98.67,68.2,39807.300000
3934,323569.0,10.0,98.67,66.9,39808.830000
3935,323628.0,57.0,98.67,66.8,39816.150000
3936,323652.0,22.0,98.67,67.0,39819.150000
3937,323731.0,77.0,98.67,66.5,39828.960000
3938,323874.0,141.0,98.67,67.3,39846.720000
3939,324052.0,176.0,98.67,68.6,39868.760000
3940,324060.0,6.0,98.67,68.4,39869.790000
3941,324086.0,24.0,98.67,67.6,39873.020000
3942,324239.0,151.0,98.67,68.9,39891.690000
3943,324385.0,144.0,98.67,70.3,39909.640000
3944,324429.0,42.0,98.67,70.4,39915.290000
3945,324439.0,8.0,98.67,70.3,39916.590000
3946,324516.0,75.0,98.67,70.7,39926.060000
3947,324568.0,50.0,98.67,71.1,39932.470000
3948,324588.0,18.0,98.67,71.2,39935.010000
3949,324621.0,31.0,98.67,71.2,39939.140000
3950,324687.0,64.0,98.67,71.1,39947.230000
3951,324711.0,22.0,98.67,70.9,39950.240000
3952,324876.0,163.0,98.67,72.0,39970.420000
3953,325179.0,301.0,98.67,74.8,40008.150000
3954,325322.0,141.0,98.67,76.2,40026.590000
3955,325760.0,436.0,98.67,79.0,40080.430000
3956,325896.0,134.0,98.67,80.0,40097.330000
3957,326148.0,250.0,98.67,82.2,40128.310000
3958,326158.0,8.0,98.67,81.9,40129.600000
3959,326439.0,279.0,98.67,84.5,40164.210000
3960,326592.0,151.0,98.67,85.4,40183.020000
3961,326652.0,58.0,98.67,85.2,40190.450000
3962,326662.0,8.0,98.67,85.2,40191.740000
3963,326715.0,51.0,98.67,84.0,40198.230000
3964,326738.0,21.0,98.67,81.5,40201.130000
3965,326827.0,87.0,98.67,82.0,40212.110000
3966,326855.0,26.0,98.67,81.3,40215.610000
3967,326866.0,9.0,98.67,77.8,40217.000000
3968,326876.0,8.0,98.67,74.2,40218.290000
3969,326888.0,10.0,98.67,71.5,40219.820000
3970,326992.0,102.0,98.67,71.6,40232.550000
3971,327026.0,32.0,98.67,68.9,40236.770000
3972,327044.0,16.0,98.67,68.6,40239.090000
3973,327090.0,44.0,98.67,68.4,40244.830000
3974,327106.0,14.0,98.67,68.2,40246.820000
3975,327118.0,10.0,98.67,68.1,40248.360000
3976,327189.0,69.0,98.67,68.6,40257.180000
3977,327230.0,39.0,98.67,68.7,40262.260000
3978,327266.0,34.0,98.67,68.9,40266.720000
3979,327298.0,30.0,98.67,69.0,40270.650000
3980,328820.0,1520.0,98.68,84.0,40457.220000
3981,328897.0,75.0,98.68,83.4,40466.730000
3982,329244.0,345.0,98.68,86.3,40509.420000
3983,329256.0,10.0,98.68,85.5,40510.960000
3984,329281.0,23.0,98.68,85.7,40514.180000
3985,329302.0,19.0,98.68,85.4,40516.800000
3986,329350.0,46.0,98.68,85.5,40522.680000
3987,329365.0,13.0,98.68,83.9,40524.560000
3988,329410.0,43.0,98.68,84.2,40530.130000
3989,329444.0,32.0,98.68,84.4,40534.340000
3990,329652.0,206.0,98.68,86.1,40560.060000
3991,329677.0,23.0,98.68,86.3,40563.260000
3992,329807.0,128.0,98.68,87.3,40579.190000
3993,329924.0,115.0,98.68,87.2,40593.580000
3994,329958.0,32.0,98.68,86.2,40597.810000
3995,330234.0,274.0,98.68,88.2,40631.760000
3996,330272.0,36.0,98.68,88.4,40636.610000
3997,330363.0,89.0,98.68,89.1,40647.800000
3998,330993.0,628.0,98.68,95.3,40724.890000
3999,331202.0,207.0,98.68,96.5,40750.670000
4000,331299.0,95.0,98.68,96.9,40762.640000
4001,331307.0,6.0,98.68,96.1,40763.690000
4002,331326.0,17.0,98.68,95.9,40766.040000
4003,331334.0,6.0,98.68,95.5,40767.080000
4004,331405.0,69.0,98.68,96.0,40775.850000
4005,331431.0,24.0,98.68,95.6,40779.090000
4006,331549.0,116.0,98.68,96.7,40793.620000
4007,331620.0,69.0,98.68,96.8,40802.360000
4008,331728.0,106.0,98.68,97.8,40815.790000
4009,331773.0,43.0,98.68,97.6,40821.320000
4010,331792.0,17.0,98.68,96.9,40823.740000
4011,332123.0,329.0,98.68,99.4,40864.270000
4012,332135.0,10.0,98.68,98.5,40865.820000
4013,332797.0,660.0,98.68,104.9,40948.550000
4014,333058.0,259.0,98.68,106.8,40980.670000
4015,333104.0,44.0,98.68,106.0,40986.390000
4016,333121.0,15.0,98.68,105.5,40988.590000
4017,333293.0,170.0,98.68,106.8,41010.100000
4018,333362.0,67.0,98.68,106.0,41018.600000
4019,333475.0,111.0,98.68,106.9,41032.630000
4020,333742.0,265.0,98.68,109.1,41065.430000
4021,333789.0,45.0,98.68,109.3,41071.250000
4022,333907.0,116.0,98.68,110.2,41085.790000
4023,333923.0,14.0,98.68,110.3,41087.860000
4024,333961.0,36.0,98.68,109.9,41092.580000
4025,333980.0,17.0,98.68,110.0,41094.970000
4026,333994.0,12.0,98.68,109.7,41096.780000
4027,334034.0,38.0,98.68,105.8,41101.800000
4028,334062.0,26.0,98.68,106.0,41105.330000
4029,334115.0,51.0,98.68,105.2,41111.830000
4030,334176.0,59.0,98.68,105.8,41119.590000
4031,334442.0,264.0,98.68,107.6,41152.180000
4032,334453.0,9.0,98.68,107.4,41153.600000
4033,334504.0,49.0,98.68,107.5,41159.900000
4034,334607.0,101.0,98.68,108.4,41172.520000
4035,334637.0,28.0,98.68,108.1,41176.310000
4036,334716.0,77.0,98.68,108.6,41186.070000
4037,334747.0,29.0,98.68,108.2,41189.940000
4038,334773.0,24.0,98.68,107.0,41193.130000
4039,334835.0,60.0,98.68,105.8,41200.800000
4040,334899.0,62.0,98.68,106.4,41208.840000
4041,335146.0,245.0,98.68,108.6,41239.040000
4042,335202.0,54.0,98.68,107.6,41245.950000
4043,335376.0,172.0,98.68,107.9,41267.360000
4044,335402.0,24.0,98.68,107.7,41270.660000
4045,335803.0,399.0,98.68,111.6,41319.790000
4046,335845.0,40.0,98.68,111.3,41325.040000
4047,335972.0,125.0,98.68,112.0,41340.750000
4048,335983.0,9.0,98.68,112.0,41342.160000
4049,335997.0,12.0,98.68,111.8,41343.920000
4050,336042.0,43.0,98.68,111.6,41349.510000
4051,336114.0,70.0,98.68,112.0,41358.490000
4052,336213.0,97.0,98.68,111.4,41370.610000
4053,336447.0,232.0,98.68,110.7,41399.280000
4054,336471.0,22.0,98.68,109.5,41402.250000
4055,336508.0,35.0,98.68,105.5,41406.820000
4056,336779.0,269.0,98.68,106.8,41440.060000
4057,337329.0,548.0,98.69,109.8,41507.910000
4058,337356.0,25.0,98.69,110.0,41511.300000
4059,337373.0,15.0,98.69,107.3,41513.400000
4060,337537.0,162.0,98.69,107.4,41533.720000
4061,337610.0,71.0,98.69,107.6,41542.670000
4062,337630.0,18.0,98.69,107.7,41545.150000
4063,337643.0,11.0,98.69,107.3,41546.800000
4064,337662.0,17.0,98.69,107.2,41549.210000
4065,337716.0,52.0,98.69,106.9,41555.820000
4066,337743.0,25.0,98.68,106.9,41559.180000
4067,337784.0,39.0,98.68,107.2,41564.290000
4068,338105.0,319.0,98.69,110.3,41603.780000
4069,338119.0,12.0,98.69,110.3,41605.550000
4070,338136.0,15.0,98.69,109.4,41607.730000
4071,338519.0,381.0,98.69,112.9,41654.640000
4072,338556.0,35.0,98.69,113.1,41659.240000
4073,338585.0,27.0,98.69,113.0,41662.850000
4074,338602.0,15.0,98.69,113.0,41664.980000
4075,338713.0,109.0,98.69,114.0,41678.570000
4076,338920.0,205.0,98.69,115.3,41703.900000
4077,339028.0,106.0,98.69,116.0,41717.330000
4078,339129.0,99.0,98.69,116.6,41729.700000
4079,339159.0,28.0,98.69,116.6,41733.500000
4080,339424.0,263.0,98.69,104.0,41765.990000
4081,339448.0,22.0,98.69,103.5,41769.010000
4082,339497.0,47.0,98.69,100.5,41775.140000
4083,339511.0,12.0,98.69,100.6,41776.930000
4084,339526.0,13.0,98.69,100.4,41778.830000
4085,339649.0,121.0,98.69,101.5,41793.830000
4086,339663.0,12.0,98.69,101.1,41795.610000
4087,339882.0,217.0,98.69,103.2,41822.610000
4088,340061.0,177.0,98.69,104.5,41844.610000
4089,340076.0,13.0,98.69,104.3,41846.500000
4090,340090.0,12.0,98.69,102.4,41848.300000
4091,340106.0,14.0,98.69,102.3,41850.330000
4092,340117.0,9.0,98.69,101.1,41851.750000
4093,340206.0,87.0,98.69,100.8,41862.750000
4094,340231.0,23.0,98.69,100.7,41865.880000
4095,340334.0,101.0,98.69,99.0,41878.510000
4096,340426.0,90.0,98.69,99.5,41889.790000
4097,340439.0,11.0,98.69,98.8,41891.440000
4098,340626.0,185.0,98.69,94.3,41914.480000
4099,340635.0,7.0,98.69,92.3,41915.670000
4100,340785.0,148.0,98.69,92.9,41934.040000
4101,340793.0,6.0,98.69,92.9,41935.080000
4102,340847.0,52.0,98.69,93.2,41941.770000
4103,340857.0,8.0,98.69,93.2,41943.120000
4104,340904.0,45.0,98.69,93.0,41948.920000
4105,340914.0,8.0,98.68,92.8,41950.230000
4106,341067.0,151.0,98.68,93.2,41969.070000
4107,341091.0,22.0,98.68,92.7,41972.030000
4108,341101.0,8.0,98.68,91.7,41973.340000
4109,341110.0,7.0,98.68,91.4,41974.550000
4110,341139.0,27.0,98.68,91.5,41978.190000
4111,341685.0,544.0,98.69,93.6,42045.090000
4112,341732.0,45.0,98.69,94.0,42050.920000
4113,341866.0,132.0,98.69,88.7,42067.370000
4114,341924.0,56.0,98.69,86.7,42074.670000
4115,342069.0,143.0,98.69,87.6,42092.480000
4116,342164.0,93.0,98.69,88.4,42104.270000
4117,342182.0,16.0,98.69,86.9,42106.650000
4118,342350.0,166.0,98.69,87.9,42127.600000
4119,342365.0,13.0,98.69,86.9,42129.530000
4120,342553.0,186.0,98.69,86.1,42152.930000
4121,342672.0,117.0,98.69,86.8,42167.770000
4122,342691.0,17.0,98.69,85.8,42170.140000
4123,342705.0,12.0,98.69,85.8,42171.930000
4124,342784.0,77.0,98.69,86.2,42181.740000
4125,342895.0,109.0,98.69,87.2,42195.610000
4126,343008.0,111.0,98.69,88.1,42209.460000
4127,343028.0,18.0,98.69,87.9,42211.970000
4128,343099.0,69.0,98.69,88.4,42220.660000
4129,343198.0,97.0,98.69,88.8,42232.870000
4130,343215.0,15.0,98.69,88.4,42235.040000
4131,343354.0,137.0,98.69,87.1,42252.170000
4132,343369.0,13.0,98.69,87.2,42254.160000
4133,343468.0,97.0,98.69,87.6,42266.440000
4134,343502.0,32.0,98.69,87.0,42270.690000
4135,343603.0,99.0,98.69,87.7,42283.160000
4136,343645.0,40.0,98.69,87.3,42288.360000
4137,343758.0,111.0,98.69,88.1,42302.250000
4138,343791.0,31.0,98.69,88.2,42306.370000
4139,343825.0,32.0,98.69,87.9,42310.590000
4140,343855.0,28.0,98.68,87.6,42314.380000
4141,343980.0,123.0,98.69,86.3,42329.750000
4142,344285.0,303.0,98.69,88.8,42367.260000
4143,344367.0,80.0,98.69,87.9,42377.530000
4144,344382.0,13.0,98.69,87.8,42379.410000
4145,344405.0,21.0,98.69,84.0,42382.250000
4146,344548.0,141.0,98.69,85.0,42399.760000
4147,344593.0,43.0,98.69,84.2,42405.410000
4148,344619.0,24.0,98.69,84.4,42408.700000
4149,344998.0,377.0,98.69,88.0,42455.290000
4150,345249.0,249.0,98.69,90.1,42486.120000
4151,345261.0,10.0,98.69,89.5,42487.650000
4152,345530.0,267.0,98.69,91.2,42520.620000
4153,345700.0,168.0,98.69,90.5,42541.380000
4154,345885.0,183.0,98.69,92.1,42564.140000
4155,345896.0,9.0,98.69,91.9,42565.550000
4156,346074.0,176.0,98.69,91.0,42587.360000
4157,346109.0,33.0,98.69,85.8,42591.670000
4158,346117.0,6.0,98.69,85.6,42592.710000
4159,346264.0,145.0,98.69,86.9,42610.730000
4160,346367.0,101.0,98.69,86.3,42623.560000
4161,346392.0,23.0,98.69,85.8,42626.670000
4162,346552.0,158.0,98.69,87.2,42646.320000
4163,346595.0,41.0,98.69,87.5,42651.720000
4164,346605.0,8.0,98.69,87.4,42653.060000
4165,346905.0,298.0,98.69,89.9,42689.910000
4166,346937.0,30.0,98.69,89.9,42693.940000
4167,346994.0,55.0,98.69,90.1,42700.970000
4168,347002.0,6.0,98.69,87.0,42702.030000
4169,347019.0,15.0,98.69,87.0,42704.210000
4170,347041.0,20.0,98.69,87.0,42707.110000
4171,347207.0,164.0,98.69,84.9,42727.530000
4172,347219.0,10.0,98.69,84.6,42729.040000
4173,347232.0,11.0,98.69,84.5,42730.720000
4174,347246.0,12.0,98.69,84.4,42732.500000
4175,347274.0,26.0,98.69,83.6,42736.090000
4176,347342.0,66.0,98.69,82.2,42744.470000
4177,347355.0,11.0,98.69,81.3,42746.100000
4178,347403.0,46.0,98.69,80.7,42752.100000
4179,347537.0,132.0,98.69,81.8,42768.540000
4180,347554.0,15.0,98.69,79.3,42770.670000
4181,347609.0,53.0,98.69,79.6,42777.500000
4182,347625.0,14.0,98.69,79.3,42779.500000
4183,347639.0,12.0,98.69,79.3,42781.280000
4184,347675.0,34.0,98.69,79.5,42785.730000
4185,347768.0,91.0,98.69,79.2,42797.240000
4186,348075.0,305.0,98.69,82.1,42834.900000
4187,348143.0,66.0,98.69,80.6,42843.270000
4188,348174.0,29.0,98.69,79.1,42847.170000
4189,348194.0,18.0,98.69,79.2,42849.730000
4190,348407.0,211.0,98.69,81.2,42875.950000
4191,348420.0,11.0,98.69,81.1,42877.620000
4192,348510.0,88.0,98.69,81.9,42888.790000
4193,348528.0,16.0,98.69,81.2,42891.040000
4194,348536.0,6.0,98.69,81.0,42892.080000
4195,348590.0,52.0,98.69,80.6,42898.770000
4196,348924.0,332.0,98.69,83.0,42939.850000
4197,348932.0,6.0,98.69,82.9,42940.920000
4198,348970.0,36.0,98.69,81.4,42945.710000
4199,349203.0,231.0,98.69,83.7,42974.330000
4200,349218.0,13.0,98.69,82.3,42976.240000
4201,349250.0,30.0,98.69,82.6,42980.270000
4202,349278.0,26.0,98.69,82.3,42983.790000
4203,349288.0,8.0,98.69,82.3,42985.070000
4204,349359.0,69.0,98.69,82.6,42993.910000
4205,349370.0,9.0,98.69,82.6,42995.330000
4206,349464.0,92.0,98.69,82.0,43007.190000
4207,349500.0,34.0,98.69,82.1,43011.710000
4208,349655.0,153.0,98.69,83.5,43031.020000
4209,349820.0,163.0,98.69,85.1,43051.490000
4210,349837.0,15.0,98.69,85.0,43053.660000
4211,349895.0,56.0,98.69,80.1,43060.820000
4212,350004.0,107.0,98.69,80.7,43074.320000
4213,350016.0,10.0,98.69,79.5,43075.860000
4214,350058.0,40.0,98.69,79.3,43081.090000
4215,350176.0,116.0,98.69,79.1,43095.750000
4216,350194.0,16.0,98.68,78.3,43098.060000
4217,350216.0,20.0,98.68,78.3,43100.830000
4218,350342.0,124.0,98.68,77.9,43116.280000
4219,350598.0,254.0,98.69,80.3,43147.720000
4220,350622.0,22.0,98.69,78.7,43150.820000
4221,350672.0,48.0,98.69,78.0,43157.060000
4222,350753.0,79.0,98.69,78.6,43167.070000
4223,350779.0,24.0,98.68,78.7,43170.340000
4224,350787.0,6.0,98.68,78.0,43171.430000
4225,350908.0,119.0,98.68,78.1,43186.350000
4226,351086.0,176.0,98.69,78.8,43208.160000
4227,351117.0,29.0,98.69,78.9,43212.050000
4228,351415.0,296.0,98.69,81.2,43248.830000
4229,351447.0,30.0,98.69,80.5,43252.810000
4230,351468.0,19.0,98.69,80.5,43255.420000
4231,351546.0,76.0,98.69,79.9,43264.990000
4232,351560.0,12.0,98.69,79.9,43266.790000
4233,351575.0,13.0,98.68,79.1,43268.690000
4234,351588.0,11.0,98.68,78.9,43270.340000
4235,351597.0,7.0,98.68,77.9,43271.500000
4236,351607.0,8.0,98.68,77.6,43272.780000
4237,351656.0,47.0,98.68,77.0,43278.970000
4238,351684.0,26.0,98.68,76.9,43282.470000
4239,351778.0,92.0,98.68,77.5,43294.030000
4240,351988.0,208.0,98.68,79.3,43319.880000
4241,352040.0,50.0,98.68,78.6,43326.330000
4242,352069.0,27.0,98.68,75.8,43329.970000
4243,352225.0,154.0,98.68,76.6,43349.060000
4244,352234.0,7.0,98.68,76.5,43350.210000
4245,352243.0,7.0,98.68,76.4,43351.400000
4246,352263.0,18.0,98.68,75.2,43353.900000
4247,352274.0,9.0,98.68,74.8,43355.320000
4248,352289.0,13.0,98.68,74.7,43357.260000
4249,352325.0,34.0,98.68,71.3,43361.710000
4250,352361.0,34.0,98.68,69.1,43366.190000
4251,352371.0,8.0,98.68,69.1,43367.490000
4252,352400.0,27.0,98.68,66.7,43371.080000
4253,352410.0,8.0,98.68,65.1,43372.360000
4254,352563.0,151.0,98.68,64.8,43391.030000
4255,352585.0,20.0,98.68,64.9,43393.890000
4256,352636.0,49.0,98.68,63.6,43400.230000
4257,352661.0,23.0,98.68,63.5,43403.380000
4258,352676.0,13.0,98.68,63.6,43405.300000
4259,352703.0,25.0,98.68,62.4,43408.630000
4260,352797.0,92.0,98.68,62.3,43420.130000
4261,352967.0,168.0,98.68,63.8,43440.920000
4262,352976.0,7.0,98.68,62.2,43442.110000
4263,353188.0,210.0,98.68,63.9,43468.250000
4264,353241.0,51.0,98.68,64.4,43474.840000
4265,353677.0,434.0,98.68,65.7,43528.190000
4266,353698.0,19.0,98.68,65.6,43530.800000
4267,353893.0,193.0,98.68,67.0,43554.660000
4268,353969.0,74.0,98.68,67.7,43564.040000
4269,354258.0,287.0,98.68,70.4,43599.320000
4270,354378.0,118.0,98.68,71.4,43614.280000
4271,354596.0,216.0,98.68,71.9,43641.140000
4272,354624.0,26.0,98.68,72.0,43644.630000
4273,354852.0,226.0,98.68,74.2,43672.660000
4274,354864.0,10.0,98.68,74.2,43674.230000
4275,354903.0,37.0,98.68,74.3,43679.130000
4276,354927.0,22.0,98.68,73.8,43682.120000
4277,354947.0,18.0,98.68,73.9,43684.650000
4278,354969.0,20.0,98.68,73.7,43687.420000
4279,355082.0,111.0,98.68,73.4,43701.390000
4280,355132.0,48.0,98.68,73.8,43707.720000
4281,355318.0,184.0,98.68,75.1,43730.540000
4282,355370.0,50.0,98.68,75.4,43737.000000
4283,355386.0,14.0,98.68,75.5,43739.000000
4284,355401.0,13.0,98.68,75.3,43740.960000
4285,355421.0,18.0,98.68,74.5,43743.460000
4286,355751.0,328.0,98.68,74.8,43784.090000
4287,356257.0,504.0,98.69,79.1,43846.070000
4288,356560.0,301.0,98.69,81.9,43883.310000
4289,357058.0,496.0,98.69,86.6,43944.440000
4290,357187.0,127.0,98.69,85.8,43960.360000
4291,357286.0,97.0,98.69,86.7,43972.590000
4292,357308.0,20.0,98.69,86.0,43975.340000
4293,357425.0,115.0,98.69,87.0,43989.650000
4294,357450.0,23.0,98.69,87.1,43992.800000
4295,357466.0,14.0,98.69,86.8,43994.920000
4296,357628.0,160.0,98.69,85.0,44014.830000
4297,357668.0,38.0,98.69,85.4,44019.760000
4298,357676.0,6.0,98.69,85.1,44020.840000
4299,357749.0,71.0,98.69,83.5,44029.910000
4300,357834.0,83.0,98.69,84.2,44040.310000
4301,358004.0,168.0,98.69,85.5,44061.220000
4302,358243.0,237.0,98.69,87.6,44090.510000
4303,358375.0,130.0,98.69,88.9,44106.830000
4304,358383.0,6.0,98.69,88.2,44107.870000
4305,358392.0,7.0,98.69,88.2,44109.070000
4306,359004.0,610.0,98.69,93.4,44184.240000
4307,359467.0,461.0,98.69,97.7,44241.360000
4308,360096.0,627.0,98.69,102.4,44318.360000
4309,360111.0,13.0,98.69,100.9,44320.240000
4310,360144.0,31.0,98.69,101.1,44324.360000
4311,360153.0,7.0,98.69,100.6,44325.520000
4312,360179.0,24.0,98.69,99.8,44328.750000
4313,360261.0,80.0,98.69,100.4,44338.940000
4314,360313.0,50.0,98.69,100.6,44345.340000
4315,360341.0,26.0,98.69,99.6,44348.840000
4316,360433.0,90.0,98.69,100.4,44360.240000
4317,360489.0,54.0,98.69,100.7,44367.150000
4318,360585.0,94.0,98.69,100.4,44378.980000
4319,360611.0,24.0,98.69,98.1,44382.230000
4320,360850.0,237.0,98.69,100.3,44411.610000
4321,361025.0,173.0,98.69,101.5,44433.050000
4322,361208.0,181.0,98.69,102.6,44455.480000
4323,361338.0,128.0,98.69,103.6,44471.500000
4324,361403.0,63.0,98.69,104.2,44479.660000
4325,361489.0,84.0,98.69,103.8,44490.180000
4326,361506.0,15.0,98.69,102.2,44492.350000
4327,361714.0,206.0,98.69,104.0,44518.070000
4328,361780.0,64.0,98.69,101.6,44526.210000
4329,361808.0,26.0,98.69,101.6,44529.690000
4330,361870.0,60.0,98.69,102.0,44537.430000
4331,361882.0,10.0,98.69,101.4,44538.970000
4332,361963.0,79.0,98.69,102.0,44548.870000
4333,362052.0,87.0,98.69,102.8,44559.820000
4334,362184.0,130.0,98.69,104.0,44576.160000
4335,362254.0,68.0,98.69,104.6,44584.820000
4336,362374.0,118.0,98.69,105.7,44599.620000
4337,362392.0,16.0,98.69,105.4,44601.910000
4338,362424.0,30.0,98.69,105.4,44605.880000
4339,362538.0,112.0,98.69,105.6,44619.860000
4340,362558.0,18.0,98.69,103.7,44622.390000
4341,362566.0,6.0,98.69,103.3,44623.460000
4342,362727.0,159.0,98.69,104.6,44643.280000
4343,362802.0,73.0,98.69,103.8,44652.440000
4344,362965.0,161.0,98.69,105.3,44672.470000
4345,362984.0,17.0,98.69,105.4,44674.870000
4346,363104.0,118.0,98.69,106.4,44689.630000
4347,363235.0,129.0,98.69,107.6,44705.750000
4348,363246.0,9.0,98.69,107.6,44707.160000
4349,363447.0,199.0,98.69,109.2,44731.910000
4350,363557.0,108.0,98.69,110.0,44745.560000
4351,363617.0,58.0,98.69,110.5,44752.990000
4352,363627.0,8.0,98.69,110.3,44754.300000
4353,363638.0,9.0,98.69,110.3,44755.690000
4354,363666.0,26.0,98.69,109.0,44759.250000
4355,363689.0,21.0,98.69,109.0,44762.120000
4356,364080.0,389.0,98.69,112.4,44810.220000
4357,364181.0,99.0,98.69,113.2,44822.630000
4358,364195.0,12.0,98.69,113.2,44824.410000
4359,364211.0,14.0,98.69,113.1,44826.410000
4360,364224.0,11.0,98.69,112.3,44828.070000
4361,364496.0,270.0,98.69,113.3,44861.450000
4362,364512.0,14.0,98.69,113.4,44863.500000
4363,364522.0,8.0,98.69,111.3,44864.810000
4364,364531.0,7.0,98.69,110.9,44866.030000
4365,364648.0,115.0,98.69,107.7,44880.380000
4366,364657.0,7.0,98.69,107.6,44881.540000
4367,364695.0,36.0,98.69,106.0,44886.210000
4368,364818.0,121.0,98.69,106.5,44901.440000
4369,364860.0,40.0,98.69,104.0,44906.620000
4370,364918.0,56.0,98.69,103.4,44913.820000
4371,364929.0,9.0,98.69,101.3,44915.260000
4372,365027.0,96.0,98.69,102.0,44927.330000
4373,365049.0,20.0,98.69,100.0,44930.110000
4374,365208.0,157.0,98.69,101.4,44949.580000
4375,365241.0,31.0,98.69,101.4,44953.800000
4376,365522.0,279.0,98.69,104.0,44988.150000
4377,365885.0,361.0,98.69,107.4,45032.670000
4378,365968.0,81.0,98.69,108.0,45042.930000
4379,365982.0,12.0,98.69,107.0,45044.770000
4380,366176.0,192.0,98.69,108.4,45068.450000
4381,366301.0,123.0,98.69,107.8,45083.930000
4382,366376.0,73.0,98.69,108.1,45093.100000
4383,366427.0,49.0,98.69,108.4,45099.380000
4384,366438.0,9.0,98.69,108.4,45100.810000
4385,366455.0,15.0,98.69,108.3,45102.970000
4386,366484.0,27.0,98.69,105.3,45106.730000
4387,366606.0,120.0,98.69,101.5,45121.700000
4388,366878.0,270.0,98.69,101.2,45155.120000
4389,366891.0,11.0,98.69,96.3,45156.770000
4390,366917.0,24.0,98.69,95.3,45160.000000
