,step,episode reward,accuracy,100 eps mean,time
4566,206612.0,46.0,97.38,82.2,32431.350000
4567,207045.0,431.0,97.39,86.0,32498.980000
4568,207352.0,305.0,97.39,88.4,32546.960000
4569,207493.0,139.0,97.4,89.6,32569.080000
4570,207526.0,31.0,97.4,89.9,32574.290000
4571,207668.0,140.0,97.4,91.2,32596.450000
4572,207719.0,49.0,97.4,91.0,32604.500000
4573,207793.0,72.0,97.4,91.2,32616.120000
4574,207817.0,22.0,97.4,91.3,32619.930000
4575,207885.0,66.0,97.4,91.9,32630.570000
4576,207937.0,50.0,97.4,92.1,32638.730000
4577,207946.0,7.0,97.4,91.9,32640.220000
4578,207983.0,35.0,97.4,91.9,32646.020000
4579,207993.0,8.0,97.4,91.8,32647.650000
4580,208030.0,35.0,97.4,92.0,32653.440000
4581,208046.0,14.0,97.4,91.6,32656.010000
4582,208199.0,151.0,97.4,93.0,32679.900000
4583,208208.0,7.0,97.4,93.0,32681.440000
4584,208507.0,297.0,97.4,95.8,32727.800000
4585,208640.0,131.0,97.4,97.1,32748.650000
4586,208794.0,152.0,97.4,97.8,32772.790000
4587,208936.0,140.0,97.41,98.8,32795.090000
4588,209444.0,506.0,97.41,103.8,32874.320000
4589,209484.0,38.0,97.41,103.7,32880.680000
4590,209568.0,82.0,97.41,104.3,32893.730000
4591,209820.0,250.0,97.42,106.4,32932.830000
4592,209828.0,6.0,97.41,106.4,32934.150000
4593,209838.0,8.0,97.41,106.4,32935.770000
4594,209925.0,85.0,97.42,106.8,32949.280000
4595,210119.0,192.0,97.42,108.6,32979.800000
4596,210153.0,32.0,97.42,107.8,32985.170000
4597,210233.0,78.0,97.42,108.2,32997.740000
4598,210330.0,95.0,97.42,108.7,33012.840000
4599,210357.0,25.0,97.42,108.7,33017.140000
4600,210390.0,31.0,97.42,108.4,33022.410000
4601,210402.0,10.0,97.42,107.2,33024.430000
4602,210500.0,96.0,97.42,107.4,33039.650000
4603,210669.0,167.0,97.42,107.7,33066.100000
4604,210687.0,16.0,97.42,107.4,33068.970000
4605,210723.0,34.0,97.42,107.5,33074.660000
4606,210732.0,7.0,97.42,107.4,33076.140000
4607,210763.0,29.0,97.42,107.2,33080.980000
4608,210773.0,8.0,97.42,106.2,33082.650000
4609,210788.0,13.0,97.42,106.2,33085.050000
4610,210797.0,7.0,97.42,105.8,33086.520000
4611,210806.0,7.0,97.42,105.8,33088.100000
4612,210836.0,28.0,97.42,105.8,33092.810000
4613,210856.0,18.0,97.42,105.4,33096.020000
4614,210880.0,22.0,97.42,103.9,33099.840000
4615,210899.0,17.0,97.42,103.2,33102.890000
4616,211010.0,109.0,97.42,103.8,33120.240000
4617,211025.0,13.0,97.42,103.4,33122.630000
4618,211036.0,9.0,97.42,102.4,33124.480000
4619,211046.0,8.0,97.41,102.2,33126.080000
4620,211061.0,13.0,97.41,102.0,33128.500000
4621,211074.0,11.0,97.41,101.8,33130.590000
4622,211096.0,20.0,97.41,101.7,33134.060000
4623,211104.0,6.0,97.41,99.2,33135.380000
4624,211152.0,46.0,97.41,99.1,33142.930000
4625,211161.0,7.0,97.41,98.6,33144.400000
4626,211170.0,7.0,97.41,95.8,33145.900000
4627,211192.0,20.0,97.41,95.2,33149.410000
4628,211223.0,29.0,97.41,95.0,33154.280000
4629,211240.0,15.0,97.41,95.1,33157.000000
4630,211251.0,9.0,97.41,95.0,33158.800000
4631,211286.0,33.0,97.41,92.8,33164.360000
4632,211319.0,31.0,97.41,93.0,33169.540000
4633,211362.0,41.0,97.41,93.2,33176.340000
4634,211404.0,40.0,97.41,91.4,33182.980000
4635,211421.0,15.0,97.41,90.2,33185.760000
4636,211429.0,6.0,97.41,90.0,33187.060000
4637,211587.0,156.0,97.41,91.5,33211.860000
4638,211604.0,15.0,97.41,89.4,33214.580000
4639,211643.0,37.0,97.41,89.1,33220.680000
4640,211665.0,20.0,97.41,89.1,33224.240000
4641,211732.0,65.0,97.41,89.1,33234.730000
4642,211752.0,18.0,97.41,89.2,33237.890000
4643,211765.0,11.0,97.41,88.0,33239.950000
4644,211840.0,73.0,97.41,87.9,33251.670000
4645,211864.0,22.0,97.41,85.0,33255.490000
4646,211873.0,7.0,97.41,77.3,33256.960000
4647,211921.0,46.0,97.41,77.2,33264.540000
4648,212007.0,84.0,97.41,73.0,33277.910000
4649,212827.0,818.0,97.42,75.2,33405.920000
4650,212890.0,61.0,97.42,75.1,33415.900000
4651,212985.0,93.0,97.42,75.9,33430.730000
4652,213046.0,59.0,97.42,73.0,33440.410000
4653,213075.0,27.0,97.42,73.1,33445.070000
4654,213228.0,151.0,97.42,74.2,33469.010000
4655,213505.0,275.0,97.43,73.2,33512.110000
4656,213514.0,7.0,97.43,71.9,33513.590000
4657,213983.0,467.0,97.43,76.5,33586.770000
4658,214032.0,47.0,97.43,76.8,33594.480000
4659,214128.0,94.0,97.43,77.5,33609.530000
4660,214162.0,32.0,97.43,75.4,33615.010000
4661,214219.0,55.0,97.43,75.6,33624.070000
4662,214235.0,14.0,97.43,75.6,33626.620000
4663,214246.0,9.0,97.43,75.6,33628.430000
4664,214275.0,27.0,97.43,75.7,33633.040000
4665,214329.0,52.0,97.43,75.6,33641.480000
4666,214501.0,170.0,97.43,76.9,33668.390000
4667,214518.0,15.0,97.43,72.7,33671.160000
4668,214535.0,15.0,97.43,69.8,33673.880000
4669,214543.0,6.0,97.43,68.5,33675.230000
4670,214556.0,11.0,97.43,68.3,33677.320000
4671,214581.0,23.0,97.43,67.1,33681.270000
4672,214593.0,10.0,97.43,66.7,33683.250000
4673,214615.0,20.0,97.43,66.2,33686.750000
4674,214652.0,35.0,97.43,66.4,33692.550000
4675,214674.0,20.0,97.43,65.9,33696.090000
4676,214685.0,9.0,97.43,65.5,33697.860000
4677,214701.0,14.0,97.43,65.6,33700.410000
4678,214773.0,70.0,97.43,65.9,33711.600000
4679,214804.0,29.0,97.43,66.1,33716.480000
4680,214841.0,35.0,97.43,66.1,33722.280000
4681,214886.0,43.0,97.43,66.4,33729.400000
4682,214904.0,16.0,97.43,65.0,33732.310000
4683,214937.0,31.0,97.43,65.3,33737.530000
4684,215021.0,82.0,97.43,63.1,33750.710000
4685,215058.0,35.0,97.43,62.2,33756.530000
4686,215081.0,21.0,97.43,60.9,33760.210000
4687,215099.0,16.0,97.43,59.6,33763.150000
4688,215136.0,35.0,97.43,54.9,33768.970000
4689,215151.0,13.0,97.43,54.7,33771.360000
4690,215161.0,8.0,97.43,53.9,33772.990000
4691,215239.0,76.0,97.43,52.2,33785.180000
4692,215310.0,69.0,97.43,52.8,33796.350000
4693,215319.0,7.0,97.43,52.8,33797.860000
4694,215346.0,25.0,97.43,52.2,33802.220000
4695,215426.0,78.0,97.43,51.1,33814.740000
4696,215501.0,73.0,97.43,51.5,33826.470000
4697,215516.0,13.0,97.43,50.8,33828.870000
4698,215531.0,13.0,97.43,50.0,33831.280000
4699,215638.0,105.0,97.43,50.8,33847.880000
4700,215656.0,16.0,97.43,50.7,33850.870000
4701,215679.0,21.0,97.43,50.8,33854.580000
4702,215692.0,11.0,97.43,49.9,33856.730000
4703,215740.0,46.0,97.43,48.7,33864.290000
4704,215777.0,35.0,97.43,48.9,33870.110000
4705,215850.0,71.0,97.43,49.3,33881.550000
4706,215891.0,39.0,97.43,49.6,33887.990000
4707,215913.0,20.0,97.43,49.5,33891.460000
4708,215958.0,43.0,97.43,49.8,33898.490000
4709,215966.0,6.0,97.43,49.8,33899.850000
4710,215975.0,7.0,97.43,49.8,33901.310000
4711,215985.0,8.0,97.43,49.8,33902.940000
4712,215996.0,9.0,97.42,49.6,33904.710000
4713,216095.0,97.0,97.43,50.4,33920.190000
4714,216105.0,8.0,97.42,50.2,33921.880000
4715,216121.0,14.0,97.42,50.2,33924.570000
4716,216137.0,14.0,97.42,49.3,33927.130000
4717,216157.0,18.0,97.42,49.3,33930.300000
4718,216197.0,38.0,97.42,49.6,33936.570000
4719,216220.0,21.0,97.42,49.7,33940.250000
4720,216228.0,6.0,97.42,49.7,33941.560000
4721,216256.0,26.0,97.42,49.8,33946.020000
4722,216304.0,46.0,97.42,50.1,33953.520000
4723,216335.0,29.0,97.42,50.3,33958.640000
4724,216513.0,176.0,97.42,51.6,33986.510000
4725,216575.0,60.0,97.42,52.1,33996.250000
4726,216653.0,76.0,97.42,52.8,34008.340000
4727,216672.0,17.0,97.42,52.8,34011.380000
4728,216689.0,15.0,97.42,52.7,34014.130000
4729,216720.0,29.0,97.42,52.8,34019.070000
4730,216759.0,37.0,97.42,53.1,34025.210000
4731,216767.0,6.0,97.42,52.8,34026.520000
4732,216869.0,100.0,97.42,53.5,34042.440000
4733,216877.0,6.0,97.42,53.2,34043.810000
4734,216899.0,20.0,97.42,53.0,34047.310000
4735,216965.0,64.0,97.42,53.4,34057.680000
4736,216984.0,17.0,97.42,53.6,34060.700000
4737,217046.0,60.0,97.42,52.6,34070.440000
4738,217148.0,100.0,97.42,53.4,34086.370000
4739,217164.0,14.0,97.42,53.2,34088.920000
4740,217172.0,6.0,97.42,53.1,34090.240000
4741,217193.0,19.0,97.42,52.6,34093.570000
4742,217203.0,8.0,97.42,52.5,34095.190000
4743,217215.0,10.0,97.42,52.5,34097.130000
4744,217238.0,21.0,97.42,52.0,34100.770000
4745,217267.0,27.0,97.42,52.0,34105.470000
4746,217277.0,8.0,97.42,52.0,34107.110000
4747,217298.0,19.0,97.42,51.8,34110.450000
4748,217310.0,10.0,97.42,51.0,34112.380000
4749,217348.0,36.0,97.42,43.2,34118.370000
4750,217366.0,16.0,97.42,42.8,34121.240000
4751,217407.0,39.0,97.42,42.2,34127.770000
4752,217495.0,86.0,97.42,42.5,34141.490000
4753,217524.0,27.0,97.42,42.5,34146.120000
4754,217566.0,40.0,97.42,41.4,34152.720000
4755,217598.0,30.0,97.42,38.9,34157.750000
4756,217621.0,21.0,97.42,39.1,34161.400000
4757,217632.0,9.0,97.42,34.5,34163.250000
4758,217677.0,43.0,97.42,34.4,34170.250000
4759,217747.0,68.0,97.42,34.2,34181.200000
4760,217789.0,40.0,97.42,34.3,34187.770000
4761,217874.0,83.0,97.42,34.6,34201.050000
4762,217908.0,32.0,97.42,34.7,34206.420000
4763,217924.0,14.0,97.42,34.8,34208.970000
4764,217998.0,72.0,97.42,35.2,34220.490000
4765,218069.0,69.0,97.42,35.4,34231.670000
4766,218082.0,11.0,97.42,33.8,34233.760000
4767,218161.0,77.0,97.42,34.4,34246.150000
4768,218210.0,47.0,97.42,34.8,34253.890000
4769,218248.0,36.0,97.42,35.0,34260.040000
4770,218319.0,69.0,97.42,35.6,34271.130000
4771,218355.0,34.0,97.42,35.7,34276.780000
4772,218389.0,32.0,97.42,36.0,34282.140000
4773,218578.0,187.0,97.42,37.6,34311.600000
4774,218854.0,274.0,97.42,40.0,34354.630000
4775,218903.0,47.0,97.42,40.3,34362.270000
4776,219227.0,322.0,97.43,43.4,34412.940000
4777,219313.0,84.0,97.43,44.1,34426.370000
4778,219345.0,30.0,97.43,43.7,34431.440000
4779,219876.0,529.0,97.44,48.7,34514.190000
4780,219916.0,38.0,97.44,48.8,34520.580000
4781,219966.0,48.0,97.44,48.8,34528.510000
4782,220008.0,40.0,97.44,49.0,34535.170000
4783,220024.0,14.0,97.44,48.9,34537.760000
4784,220357.0,331.0,97.44,51.4,34589.880000
4785,220378.0,19.0,97.44,51.2,34593.240000
4786,220486.0,106.0,97.44,52.0,34609.980000
4787,220554.0,66.0,97.44,52.6,34620.730000
4788,220590.0,34.0,97.44,52.5,34626.390000
4789,220655.0,63.0,97.44,53.0,34636.590000
4790,220667.0,10.0,97.44,53.1,34638.530000
4791,220678.0,9.0,97.44,52.4,34640.340000
4792,220699.0,19.0,97.44,51.9,34643.740000
4793,220714.0,13.0,97.44,52.0,34646.230000
4794,220722.0,6.0,97.44,51.8,34647.540000
4795,220734.0,10.0,97.44,51.1,34649.490000
4796,220746.0,10.0,97.44,50.4,34651.450000
4797,220760.0,12.0,97.44,50.4,34653.700000
4798,220774.0,12.0,97.44,50.4,34655.930000
4799,220824.0,48.0,97.44,49.9,34663.740000
4800,220904.0,78.0,97.44,50.5,34676.330000
4801,220970.0,64.0,97.44,50.9,34686.780000
4802,221009.0,37.0,97.44,51.2,34693.030000
4803,221023.0,12.0,97.44,50.8,34695.290000
4804,221054.0,29.0,97.44,50.8,34700.220000
4805,221064.0,8.0,97.44,50.1,34701.860000
4806,221074.0,8.0,97.44,49.8,34703.530000
4807,221122.0,46.0,97.44,50.1,34711.090000
4808,221154.0,30.0,97.44,50.0,34716.190000
4809,221183.0,27.0,97.43,50.2,34720.780000
4810,221259.0,74.0,97.44,50.8,34732.640000
4811,221267.0,6.0,97.43,50.8,34733.980000
4812,221567.0,298.0,97.44,53.7,34780.640000
4813,221617.0,48.0,97.44,53.2,34788.520000
4814,221711.0,92.0,97.44,54.1,34803.230000
4815,221729.0,16.0,97.44,54.1,34806.100000
4816,221746.0,15.0,97.44,54.1,34808.810000
4817,221866.0,118.0,97.44,55.1,34827.700000
4818,221876.0,8.0,97.44,54.8,34829.310000
4819,221888.0,10.0,97.44,54.7,34831.250000
4820,221973.0,83.0,97.44,55.4,34844.660000
4821,221990.0,15.0,97.44,55.3,34847.340000
4822,222002.0,10.0,97.44,55.0,34849.280000
4823,222032.0,28.0,97.44,55.0,34854.030000
4824,222087.0,53.0,97.44,53.7,34862.670000
4825,222131.0,42.0,97.44,53.6,34869.620000
4826,222139.0,6.0,97.44,52.9,34870.930000
4827,222147.0,6.0,97.44,52.8,34872.250000
4828,222206.0,57.0,97.44,53.2,34881.520000
4829,222220.0,12.0,97.44,53.0,34883.810000
4830,222234.0,12.0,97.44,52.8,34886.040000
4831,222262.0,26.0,97.44,53.0,34890.470000
4832,222292.0,28.0,97.44,52.2,34895.170000
4833,222301.0,7.0,97.44,52.2,34896.660000
4834,222327.0,24.0,97.43,52.3,34900.780000
4835,222347.0,18.0,97.43,51.8,34903.940000
4836,222531.0,182.0,97.44,53.5,34932.570000
4837,222548.0,15.0,97.44,53.0,34935.340000
4838,222598.0,48.0,97.44,52.5,34943.280000
4839,222831.0,231.0,97.44,54.7,34979.530000
4840,222907.0,74.0,97.44,55.4,34991.530000
4841,223121.0,212.0,97.44,57.3,35025.080000
4842,223210.0,87.0,97.44,58.1,35038.960000
4843,223280.0,68.0,97.44,58.6,35049.970000
4844,223313.0,31.0,97.44,58.8,35055.190000
4845,223322.0,7.0,97.44,58.6,35056.720000
4846,223410.0,86.0,97.44,59.3,35070.490000
4847,223419.0,7.0,97.44,59.2,35071.940000
4848,223443.0,22.0,97.44,59.3,35075.720000
4849,223470.0,25.0,97.44,59.2,35080.020000
4850,223521.0,49.0,97.44,59.6,35088.220000
4851,223593.0,70.0,97.44,59.9,35099.500000
4852,223750.0,155.0,97.44,60.6,35124.010000
4853,223758.0,6.0,97.44,60.3,35125.330000
4854,223853.0,93.0,97.44,60.9,35140.170000
4855,223904.0,49.0,97.44,61.1,35148.210000
4856,223919.0,13.0,97.44,61.0,35150.640000
4857,223946.0,25.0,97.44,61.1,35155.130000
4858,223995.0,47.0,97.44,61.2,35162.820000
4859,224024.0,27.0,97.44,60.8,35167.500000
4860,224083.0,57.0,97.44,60.9,35176.790000
4861,224095.0,10.0,97.44,60.2,35178.750000
4862,224111.0,14.0,97.44,60.0,35181.300000
4863,224242.0,129.0,97.44,61.2,35201.850000
4864,224250.0,6.0,97.44,60.5,35203.200000
4865,224264.0,12.0,97.44,60.0,35205.470000
4866,224290.0,24.0,97.44,60.1,35209.560000
4867,224303.0,11.0,97.44,59.4,35211.660000
4868,224355.0,50.0,97.44,59.4,35219.840000
4869,224364.0,7.0,97.44,59.2,35221.300000
4870,224375.0,9.0,97.44,58.6,35223.080000
4871,224396.0,19.0,97.44,58.4,35226.440000
4872,224412.0,14.0,97.44,58.2,35229.000000
4873,224423.0,9.0,97.44,56.4,35230.780000
4874,224440.0,15.0,97.44,53.9,35233.520000
4875,224467.0,25.0,97.44,53.6,35237.810000
4876,224505.0,36.0,97.44,50.8,35243.830000
4877,224526.0,19.0,97.44,50.1,35247.150000
4878,224551.0,23.0,97.44,50.1,35251.140000
4879,224593.0,40.0,97.44,45.2,35257.720000
4880,224626.0,31.0,97.44,45.1,35262.980000
4881,224650.0,22.0,97.44,44.8,35266.830000
4882,224706.0,54.0,97.44,45.0,35275.560000
4883,224755.0,47.0,97.44,45.3,35283.210000
4884,224848.0,91.0,97.44,42.9,35297.680000
4885,224879.0,29.0,97.44,43.0,35302.680000
4886,224889.0,8.0,97.44,42.0,35304.350000
4887,224917.0,26.0,97.44,41.6,35308.750000
4888,224947.0,28.0,97.44,41.6,35313.500000
4889,224961.0,12.0,97.44,41.1,35315.740000
4890,224973.0,10.0,97.44,41.1,35317.730000
4891,224981.0,6.0,97.44,41.0,35319.050000
4892,225010.0,27.0,97.43,41.1,35323.620000
4893,225043.0,31.0,97.43,41.3,35328.760000
4894,225086.0,41.0,97.43,41.6,35335.530000
4895,225145.0,57.0,97.43,42.1,35344.790000
4896,225184.0,37.0,97.43,42.4,35350.880000
4897,225211.0,25.0,97.43,42.5,35355.160000
4898,225231.0,18.0,97.43,42.6,35358.340000
4899,225263.0,30.0,97.43,42.4,35363.470000
4900,225292.0,27.0,97.43,41.9,35368.030000
4901,225422.0,128.0,97.43,42.5,35388.380000
4902,225435.0,11.0,97.43,42.3,35390.470000
4903,225448.0,11.0,97.43,42.2,35392.590000
4904,225461.0,11.0,97.43,42.1,35394.730000
4905,225469.0,6.0,97.43,42.0,35396.060000
4906,225503.0,32.0,97.43,42.3,35401.460000
4907,225570.0,65.0,97.43,42.5,35411.890000
4908,225579.0,7.0,97.43,42.2,35413.360000
4909,225643.0,62.0,97.43,42.6,35423.430000
4910,225694.0,49.0,97.43,42.4,35431.400000
4911,225741.0,45.0,97.43,42.7,35438.790000
4912,225755.0,12.0,97.43,39.9,35441.070000
4913,225765.0,8.0,97.43,39.5,35442.720000
4914,225801.0,34.0,97.43,38.9,35448.350000
4915,225818.0,15.0,97.43,38.9,35451.050000
4916,225831.0,11.0,97.43,38.8,35453.150000
4917,225841.0,8.0,97.43,37.8,35454.870000
4918,225865.0,22.0,97.43,37.9,35458.660000
4919,225933.0,66.0,97.43,38.4,35469.290000
4920,225946.0,11.0,97.43,37.7,35471.390000
4921,225958.0,10.0,97.43,37.7,35473.330000
4922,225981.0,21.0,97.43,37.8,35477.020000
4923,225989.0,6.0,97.43,37.6,35478.340000
4924,226003.0,12.0,97.43,37.2,35480.610000
4925,226018.0,13.0,97.43,36.9,35483.190000
4926,226034.0,14.0,97.43,37.0,35485.760000
4927,226046.0,10.0,97.43,37.0,35487.670000
4928,226058.0,10.0,97.43,36.5,35489.600000
4929,226086.0,26.0,97.43,36.7,35494.050000
4930,226129.0,41.0,97.43,37.0,35500.820000
4931,226137.0,6.0,97.43,36.8,35502.170000
4932,226156.0,17.0,97.43,36.6,35505.210000
4933,226167.0,9.0,97.43,36.7,35507.000000
4934,226179.0,10.0,97.42,36.5,35508.940000
4935,226223.0,42.0,97.42,36.8,35515.910000
4936,226275.0,50.0,97.42,35.4,35524.080000
4937,226300.0,23.0,97.42,35.5,35528.050000
4938,226317.0,15.0,97.42,35.2,35530.770000
4939,226332.0,13.0,97.42,33.0,35533.150000
4940,226340.0,6.0,97.42,32.3,35534.460000
4941,226348.0,6.0,97.42,30.3,35535.770000
4942,226371.0,21.0,97.42,29.6,35539.440000
4943,226398.0,25.0,97.42,29.2,35543.770000
4944,226413.0,13.0,97.42,29.0,35546.200000
4945,226432.0,17.0,97.42,29.1,35549.250000
4946,226446.0,12.0,97.42,28.4,35551.500000
4947,226454.0,6.0,97.42,28.4,35552.820000
4948,226465.0,9.0,97.42,28.2,35554.610000
4949,226490.0,23.0,97.42,28.2,35558.540000
4950,226516.0,24.0,97.42,28.0,35562.690000
4951,226543.0,25.0,97.42,27.5,35566.940000
4952,226574.0,29.0,97.42,26.2,35571.810000
4953,226582.0,6.0,97.42,26.2,35573.140000
4954,226599.0,15.0,97.42,25.5,35575.910000
4955,226607.0,6.0,97.42,25.0,35577.270000
4956,226617.0,8.0,97.42,25.0,35578.930000
4957,226627.0,8.0,97.42,24.8,35580.540000
4958,226646.0,17.0,97.42,24.5,35583.540000
4959,226661.0,13.0,97.42,24.4,35585.920000
4960,226677.0,14.0,97.42,23.9,35588.540000
4961,226695.0,16.0,97.42,24.0,35591.400000
4962,226714.0,17.0,97.41,24.0,35594.440000
4963,226731.0,15.0,97.41,22.9,35597.200000
4964,226768.0,35.0,97.41,23.2,35603.090000
4965,226777.0,7.0,97.41,23.1,35604.580000
4966,226788.0,9.0,97.41,23.0,35606.330000
4967,226819.0,29.0,97.41,23.2,35611.260000
4968,226862.0,41.0,97.41,23.1,35617.980000
4969,226896.0,32.0,97.41,23.3,35623.320000
4970,226915.0,17.0,97.41,23.4,35626.310000
4971,226990.0,73.0,97.41,23.9,35638.080000
4972,227008.0,16.0,97.41,24.0,35641.000000
4973,227054.0,44.0,97.41,24.3,35648.280000
4974,227068.0,12.0,97.41,24.3,35650.640000
4975,227100.0,30.0,97.41,24.3,35655.740000
4976,227108.0,6.0,97.41,24.0,35657.050000
4977,227133.0,23.0,97.41,24.1,35661.030000
4978,227141.0,6.0,97.41,23.9,35662.440000
4979,227176.0,33.0,97.41,23.8,35668.030000
4980,227189.0,11.0,97.41,23.6,35670.110000
4981,227208.0,17.0,97.41,23.6,35673.120000
4982,227221.0,11.0,97.41,23.2,35675.190000
4983,227245.0,22.0,97.41,22.9,35679.050000
4984,227259.0,12.0,97.41,22.1,35681.360000
4985,227274.0,13.0,97.41,22.0,35683.770000
4986,227309.0,33.0,97.41,22.2,35689.280000
4987,227360.0,49.0,97.41,22.4,35697.270000
4988,227378.0,16.0,97.41,22.3,35700.170000
4989,227398.0,18.0,97.41,22.4,35703.370000
4990,227447.0,47.0,97.41,22.7,35711.090000
4991,227474.0,25.0,97.41,22.9,35715.390000
4992,227506.0,30.0,97.41,23.0,35720.500000
4993,227540.0,32.0,97.41,23.0,35725.910000
4994,227567.0,25.0,97.41,22.8,35730.200000
4995,227580.0,11.0,97.41,22.4,35732.300000
4996,227589.0,7.0,97.41,22.0,35733.790000
4997,227601.0,10.0,97.41,21.9,35735.730000
4998,227632.0,29.0,97.41,22.0,35740.580000
4999,227650.0,16.0,97.4,21.9,35743.470000
5000,227661.0,9.0,97.4,21.7,35745.290000
5001,227669.0,6.0,97.4,20.5,35746.590000
5002,227681.0,10.0,97.4,20.5,35748.550000
5003,227690.0,7.0,97.4,20.4,35750.040000
5004,227720.0,28.0,97.4,20.6,35754.940000
5005,227733.0,11.0,97.4,20.6,35757.100000
5006,227762.0,27.0,97.4,20.6,35761.710000
5007,227789.0,25.0,97.4,20.2,35766.000000
5008,227809.0,18.0,97.4,20.3,35769.180000
5009,227824.0,13.0,97.4,19.8,35771.690000
5010,227841.0,15.0,97.4,19.5,35774.400000
5011,227917.0,74.0,97.4,19.8,35786.350000
5012,227925.0,6.0,97.4,19.7,35787.710000
5013,227936.0,9.0,97.4,19.7,35789.530000
5014,227987.0,49.0,97.4,19.9,35797.530000
5015,228025.0,36.0,97.4,20.1,35803.550000
5016,228100.0,73.0,97.4,20.7,35815.350000
5017,228117.0,15.0,97.4,20.8,35818.060000
5018,228189.0,70.0,97.4,21.2,35829.330000
5019,228212.0,21.0,97.4,20.8,35832.990000
5020,228299.0,85.0,97.4,21.5,35846.680000
5021,228399.0,98.0,97.4,22.4,35862.350000
5022,228412.0,11.0,97.4,22.3,35864.460000
5023,228442.0,28.0,97.4,22.5,35869.250000
5024,228497.0,53.0,97.4,22.9,35877.850000
5025,228521.0,22.0,97.4,23.0,35881.690000
5026,228589.0,66.0,97.4,23.6,35892.310000
5027,228623.0,32.0,97.4,23.8,35897.720000
5028,228637.0,12.0,97.4,23.8,35900.040000
5029,228647.0,8.0,97.4,23.6,35901.680000
5030,228790.0,141.0,97.4,24.6,35924.080000
5031,228802.0,10.0,97.4,24.6,35926.000000
5032,228823.0,19.0,97.4,24.7,35929.380000
5033,228843.0,18.0,97.4,24.8,35932.520000
5034,228857.0,12.0,97.4,24.8,35934.800000
5035,228896.0,37.0,97.4,24.7,35940.950000
5036,228914.0,16.0,97.4,24.4,35943.830000
5037,228923.0,7.0,97.4,24.2,35945.320000
5038,228934.0,9.0,97.4,24.2,35947.100000
5039,228956.0,20.0,97.4,24.2,35950.580000
5040,228967.0,9.0,97.4,24.3,35952.370000
5041,228980.0,11.0,97.4,24.3,35954.490000
5042,228998.0,16.0,97.4,24.3,35957.410000
5043,229029.0,29.0,97.4,24.3,35962.340000
5044,229057.0,26.0,97.4,24.4,35966.770000
5045,229068.0,9.0,97.4,24.4,35968.610000
5046,229086.0,16.0,97.4,24.4,35971.470000
5047,229095.0,7.0,97.39,24.4,35972.950000
5048,229115.0,18.0,97.39,24.5,35976.120000
5049,229123.0,6.0,97.39,24.3,35977.460000
5050,229158.0,33.0,97.39,24.4,35982.950000
5051,229168.0,8.0,97.39,24.2,35984.590000
5052,229190.0,20.0,97.39,24.2,35988.100000
5053,229202.0,10.0,97.39,24.2,35990.040000
5054,229234.0,30.0,97.39,24.4,35995.110000
5055,229251.0,15.0,97.39,24.4,35997.830000
5056,229280.0,27.0,97.39,24.6,36002.420000
5057,229292.0,10.0,97.39,24.6,36004.360000
5058,229324.0,30.0,97.39,24.8,36009.420000
5059,229354.0,28.0,97.39,24.9,36014.120000
5060,229421.0,65.0,97.39,25.4,36024.670000
5061,229435.0,12.0,97.39,25.4,36027.000000
5062,229473.0,36.0,97.39,25.6,36033.020000
5063,229489.0,14.0,97.39,25.6,36035.590000
5064,229532.0,41.0,97.39,25.6,36042.380000
5065,229541.0,7.0,97.39,25.6,36043.900000
5066,229562.0,19.0,97.39,25.7,36047.220000
5067,229574.0,10.0,97.39,25.6,36049.170000
5068,229605.0,29.0,97.39,25.4,36054.120000
5069,229684.0,77.0,97.39,25.9,36066.560000
5070,229742.0,56.0,97.39,26.3,36075.660000
5071,229769.0,25.0,97.39,25.8,36080.010000
5072,229781.0,10.0,97.39,25.7,36081.960000
5073,229806.0,23.0,97.39,25.5,36085.990000
5074,229821.0,13.0,97.39,25.5,36088.400000
5075,229835.0,12.0,97.39,25.4,36090.650000
5076,229863.0,26.0,97.39,25.6,36095.140000
5077,229876.0,11.0,97.39,25.4,36097.230000
5078,229885.0,7.0,97.39,25.4,36098.760000
5079,229896.0,9.0,97.39,25.2,36100.540000
5080,229915.0,17.0,97.39,25.3,36103.610000
5081,229925.0,8.0,97.39,25.2,36105.240000
5082,229950.0,23.0,97.38,25.3,36109.220000
5083,229985.0,33.0,97.38,25.4,36114.780000
5084,230061.0,74.0,97.39,26.0,36126.760000
5085,230099.0,36.0,97.39,26.2,36132.730000
5086,230120.0,19.0,97.38,26.1,36136.100000
5087,230131.0,9.0,97.38,25.7,36137.880000
5088,230209.0,76.0,97.38,26.3,36150.090000
5089,230220.0,9.0,97.38,26.2,36151.850000
5090,230228.0,6.0,97.38,25.8,36153.160000
5091,230243.0,13.0,97.38,25.7,36155.530000
5092,230274.0,29.0,97.38,25.7,36160.420000
5093,230282.0,6.0,97.38,25.4,36161.740000
5094,230310.0,26.0,97.38,25.4,36166.130000
5095,230330.0,18.0,97.38,25.5,36169.340000
5096,230338.0,6.0,97.38,25.5,36170.650000
5097,230382.0,42.0,97.38,25.8,36177.520000
5098,230419.0,35.0,97.38,25.9,36183.290000
5099,230458.0,37.0,97.38,26.1,36189.500000
5100,230511.0,51.0,97.38,26.5,36197.770000
5101,230526.0,13.0,97.38,26.6,36200.270000
5102,230554.0,26.0,97.38,26.7,36204.740000
